date,value,Rain,Wind,Temp,Humidity,value_dayb
2021-01-01,71.1,13.2,0.31,2.7127,94.4755,71.1
2021-01-01,71.1,13.2,0.31,2.52,87.0,71.1
2021-01-01,71.1,13.2,0.31,2.52,94.4755,71.1
2021-01-01,71.1,13.2,0.6852,2.7127,87.0,71.1
2021-01-01,71.1,13.2,0.6852,2.7127,94.4755,71.1
2021-01-01,71.1,13.2,0.6852,2.52,87.0,71.1
2021-01-01,71.1,13.2,0.6852,2.52,94.4755,71.1
2021-01-02,15.3,25.4,0.6628,4.574,98.7361,71.1
2021-01-03,14.6,7.6,1.4313,6.0896,94.0556,15.3
2021-01-04,15.2,10.6,1.3282,5.8156,96.125,14.6
2021-01-05,20.3,3.0,1.0985,5.2066,91.7222,15.2
2021-01-07,27.6,0.0,0.7947,3.9973,83.6528,20.3
2021-01-08,37.8,0.0,0.6261,3.0774,75.8889,27.6
2021-01-09,38.1,0.0,0.6549,2.6135,67.4167,37.8
2021-01-10,34.1,0.0,0.5272,2.1181,67.5069,38.1
2021-01-11,42.9,0.0,0.7342,1.2747,68.9861,34.1
2021-01-12,49.1,0.0,0.9703,1.3068,72.3819,42.9
2021-01-13,38.9,0.0,1.357,5.0956,66.4514,49.1
2021-01-14,57.1,0.0,1.8821,4.3149,68.6597,38.9
2021-01-15,45.9,0.0,1.4435,5.5796,57.5694,57.1
2021-01-16,39.7,0.0,0.5891,2.8753,66.1319,45.9
2021-01-17,62.1,0.0,1.0117,2.3849,74.9236,39.7
2021-01-21,57.7,7.8,0.7194,3.4298,98.4306,62.1
2021-01-23,11.3,9.0,1.337,7.0728,83.8056,57.7
2021-01-24,24.1,0.0,0.8339,5.564,72.8194,11.3
2021-01-25,28.5,0.0,1.0021,4.9406,49.1399,24.1
2021-01-26,11.2,0.0,1.6387,6.252,27.1831,28.5
2021-01-27,30.8,0.0,0.7015,4.506,44.4236,11.2
2021-01-28,33.8,0.0,1.0517,5.1494,70.3986,30.8
2021-01-29,60.5,0.0,1.2365,4.9874,78.2778,33.8
2021-01-31,34.6,7.6,1.0468,7.346,84.8403,60.5
2021-02-01,28.8,0.0,1.5203,6.9609,75.5972,34.6
2021-02-03,50.4,7.0,0.7569,6.2969,96.2361,28.8
2021-02-04,32.5,1.2,0.9359,8.1061,92.3681,50.4
2021-02-04,32.5,1.2,0.9359,8.1061,92.3681,32.5
2021-02-05,46.3,2.2,0.7429,8.7846,94.8611,32.5
2021-02-06,56.5,0.0,1.2256,9.4365,91.5,46.3
2021-02-07,22.1,40.0,1.4331,8.0383,97.7778,56.5
2021-02-09,25.5,3.2,0.7837,8.8253,84.0903,22.1
2021-02-10,14.9,14.2,1.6939,7.6719,94.25,25.5
2021-02-11,25.7,0.0,1.9752,8.1408,80.2569,14.9
2021-02-12,21.2,0.0,3.6047,3.6716,59.6111,25.7
2021-02-13,18.3,0.0,2.044,0.4881,51.8125,21.2
2021-02-14,26.9,0.0,0.9492,1.8539,54.9097,18.3
2021-02-16,34.4,0.0,0.9824,6.2167,62.5833,26.9
2021-02-17,36.7,0.4,1.0972,9.0461,74.1528,34.4
2021-02-19,73.0,0.6,0.6453,9.5526,91.1528,36.7
2021-02-21,76.6,0.0,1.281,10.7835,79.0625,73.0
2021-02-22,77.0,0.0,0.8629,11.418,73.7778,76.6
2021-02-23,73.1,0.0,0.6165,11.9199,68.6111,77.0
2021-02-28,22.1,0.0,2.2083,10.6901,49.6389,73.1
2021-03-01,43.7,0.0,0.5458,10.4642,52.9375,22.1
2021-03-02,62.3,0.0,0.8101,10.9227,51.3958,43.7
2021-03-03,74.0,0.0,0.5763,10.6252,56.2639,62.3
2021-03-05,45.1,0.0,0.8185,11.9655,61.0764,74.0
2021-03-06,28.9,1.2,3.0861,8.3588,69.4167,45.1
2021-03-07,23.9,0.0,0.8524,7.826,55.4097,28.9
2021-03-08,45.4,0.0,1.3478,8.2708,62.6736,23.9
2021-03-09,46.0,0.0,1.1231,9.2736,61.6597,45.4
2021-03-11,58.1,0.0,0.9321,9.7715,58.3472,46.0
2021-03-12,57.6,0.0,0.8418,12.243,64.5139,58.1
2021-03-13,65.1,0.0,0.9947,11.5284,65.0208,57.6
2021-03-14,24.5,0.0,2.1786,11.4353,40.3056,65.1
2021-03-15,11.2,0.0,1.5997,10.8126,42.5972,24.5
2021-03-16,6.2,0.0,2.2126,11.7044,21.1389,11.2
2021-03-17,9.0,0.0,1.327,10.9358,23.1319,6.2
2021-03-19,20.9,0.0,2.076,6.8954,53.6111,9.0
2021-03-20,23.4,0.0,1.2508,6.8142,51.9167,20.9
2021-03-21,14.8,0.0,1.2657,6.4795,38.875,23.4
2021-03-22,30.7,0.0,0.7921,9.7181,35.5972,14.8
2021-03-23,24.5,0.0,1.8728,10.4644,39.5278,30.7
2021-03-24,46.6,0.0,0.5972,11.9692,49.0278,24.5
2021-03-25,45.6,0.0,0.786,13.2291,55.7222,46.6
2021-03-26,39.8,0.0,1.018,13.5474,60.9722,45.6
2021-03-27,32.4,0.0,0.8932,13.7484,66.2014,39.8
2021-03-28,24.6,0.0,0.7313,14.4478,62.2569,32.4
2021-03-30,65.8,0.0,0.816,17.8958,53.5625,24.6
2021-03-31,76.2,0.0,0.5853,18.9191,51.1319,65.8
2021-04-01,58.4,0.0,0.8001,19.7733,42.5694,76.2
2021-04-02,31.2,0.0,1.2526,19.4205,36.2778,58.4
2021-04-03,25.2,0.0,3.3334,15.7103,51.6181,31.2
2021-04-04,11.5,0.0,2.4997,12.8412,45.2569,25.2
2021-04-05,14.1,0.0,1.6093,12.2801,43.4236,11.5
2021-04-06,17.1,0.0,2.7222,9.7649,51.2639,14.1
2021-04-07,10.0,0.0,1.6196,7.8972,35.4097,17.1
2021-04-08,16.7,0.0,1.269,10.3891,33.5556,10.0
2021-04-09,25.7,0.0,1.1528,11.4373,54.3125,16.7
2021-04-10,16.7,3.0,0.8171,11.7998,57.8611,25.7
2021-04-11,13.0,26.0,1.2117,9.7593,90.4167,16.7
2021-04-12,9.2,14.6,1.0743,10.5947,82.8194,13.0
2021-04-13,10.7,0.0,1.2367,11.0417,56.625,9.2
2021-04-14,16.4,0.0,1.7243,10.2091,52.5694,10.7
2021-04-15,17.8,1.0,2.7437,8.9687,59.2847,16.4
2021-04-16,20.6,0.0,1.4472,10.1011,51.4236,17.8
2021-04-17,29.0,0.0,1.4238,11.4834,49.1898,20.6
2021-04-18,24.8,0.0,1.4549,11.7988,53.2222,29.0
2021-04-19,29.3,0.0,0.9587,12.8995,52.875,24.8
2021-04-20,26.0,1.0,1.1981,14.4092,49.25,29.3
2021-04-22,28.6,0.0,1.1049,15.1335,58.7639,26.0
2021-04-23,36.0,0.0,1.661,16.3987,56.0903,28.6
2021-04-24,27.2,0.0,1.1351,17.9224,48.2708,36.0
2021-04-25,24.8,0.0,1.2326,18.8293,42.2153,27.2
2021-04-26,29.7,0.2,1.8038,15.2715,58.6111,24.8
2021-04-26,29.7,0.2,1.8038,15.2715,58.6111,29.7
2021-04-27,28.2,1.0,1.676,12.8925,75.2083,29.7
2021-04-28,33.7,0.2,1.1367,15.175,66.1667,28.2
2021-04-29,47.0,7.0,1.502,14.1084,91.1042,33.7
2021-04-29,47.0,7.0,1.502,14.1084,91.1042,47.0
2021-04-30,18.3,0.0,1.1398,15.779,81.4861,47.0
2021-05-01,18.5,42.6,1.7122,14.824,89.6667,18.3
2021-05-02,3.6,2.8,1.5484,15.8775,66.7014,18.5
2021-05-03,11.0,0.0,1.8126,15.6378,54.9583,3.6
2021-05-04,20.3,0.0,1.1994,16.0021,53.25,11.0
2021-05-05,17.2,0.0,0.9309,16.0335,64.2292,20.3
2021-05-06,23.4,0.0,2.0122,16.3567,57.0556,17.2
2021-05-07,14.9,0.0,1.5991,19.0659,48.4514,23.4
2021-05-08,12.6,0.0,1.7897,17.5533,46.4653,14.9
2021-05-09,18.1,0.0,1.1504,18.7892,54.6389,12.6
2021-05-10,24.4,0.0,1.5637,19.0522,54.5972,18.1
2021-05-11,15.1,14.4,2.7206,14.405,90.2014,24.4
2021-05-12,8.1,0.0,1.1657,16.9149,64.8819,15.1
2021-05-13,8.2,1.4,1.7209,17.1609,58.3681,8.1
2021-05-14,12.0,4.2,1.3397,14.482,76.0208,8.2
2021-05-14,12.0,4.2,1.3397,14.482,76.0208,12.0
2021-05-15,12.8,0.2,0.7174,14.1831,76.1181,12.0
2021-05-16,9.3,0.6,0.8542,15.2725,75.8542,12.8
2021-05-17,7.9,2.4,1.2378,18.3454,52.7431,9.3
2021-05-17,7.9,2.4,1.2378,18.3454,52.7431,7.9
2021-05-19,10.8,0.0,1.479,18.1117,44.7708,7.9
2021-05-20,9.1,0.0,1.1645,19.3233,33.5069,10.8
2021-05-21,16.9,0.2,1.4444,18.3376,41.2847,9.1
2021-05-21,16.9,0.2,1.4444,18.3376,41.2847,16.9
2021-05-22,16.0,4.2,1.3942,16.8689,67.5208,16.9
2021-05-23,13.8,0.0,1.1161,20.0413,51.7083,16.0
2021-05-24,14.4,23.2,1.6406,14.5912,87.2014,13.8
2021-05-25,12.1,0.0,1.4077,18.0731,58.0764,14.4
2021-05-29,25.8,0.0,2.3644,21.6625,46.7569,12.1
2021-05-30,8.9,0.0,2.3442,20.6709,48.1042,25.8
2021-05-31,16.7,0.0,2.3638,20.3147,44.6875,8.9
2021-06-01,28.7,0.0,1.8087,21.8895,45.6458,16.7
2021-06-02,20.8,0.0,1.7077,21.5076,45.0347,28.7
2021-06-03,21.9,0.0,1.0443,23.8447,44.9722,20.8
2021-06-04,21.1,0.0,1.0372,24.9822,37.6667,21.9
2021-06-05,15.4,10.8,1.0169,22.9953,52.2569,21.1
2021-06-06,17.9,28.8,1.5663,22.1976,63.2292,15.4
2021-06-07,21.9,12.6,0.9163,20.1623,81.6319,17.9
2021-06-08,16.7,0.0,0.7595,22.239,66.7778,21.9
2021-06-08,16.7,0.0,0.7595,22.239,66.7778,16.7
2021-06-09,15.8,0.0,0.9485,23.9867,57.6597,16.7
2021-06-10,26.1,0.0,1.6168,24.7966,51.4375,15.8
2021-06-12,19.6,0.0,1.1108,25.6549,55.1042,26.1
2021-06-13,14.9,0.0,1.5298,28.8843,43.1042,19.6
2021-06-14,28.3,0.0,2.7486,27.2613,51.7153,14.9
2021-06-16,41.3,0.0,2.0238,26.0278,52.7083,28.3
2021-06-17,37.2,0.0,1.2003,27.5353,53.6597,41.3
2021-06-19,15.7,0.0,1.3047,26.9665,41.6667,37.2
2021-06-20,30.1,0.2,1.1645,25.8488,52.5833,15.7
2021-06-21,44.2,0.0,1.3043,26.7307,54.75,30.1
2021-06-22,23.5,0.4,1.1542,25.7205,52.4792,44.2
2021-06-23,9.9,0.2,1.1207,24.9848,55.2569,23.5
2021-06-24,18.5,0.0,1.3128,24.8415,48.7222,9.9
2021-06-24,18.5,0.0,1.3128,24.8415,48.7222,18.5
2021-06-25,13.2,0.0,1.6498,24.3943,46.9028,18.5
2021-06-27,21.2,0.0,1.0878,27.6408,45.6042,13.2
2021-06-28,27.8,0.0,1.8835,29.0503,43.1458,21.2
2021-06-29,22.8,0.0,1.7278,27.1825,45.5694,27.8
2021-06-30,18.8,0.0,1.4859,25.2304,52.2847,22.8
2021-07-02,17.0,0.0,1.7648,26.5581,43.4722,18.8
2021-07-03,29.3,0.0,1.5353,26.3599,52.4583,17.0
2021-07-04,22.3,19.4,1.124,21.5496,80.3333,29.3
2021-07-07,28.3,0.0,1.4829,26.6903,57.7361,22.3
2021-07-08,17.6,21.2,1.5541,22.854,72.7847,28.3
2021-07-14,15.0,1.6,1.0122,20.8924,62.5139,17.6
2021-07-15,15.2,0.0,0.9431,22.3226,60.8681,15.0
2021-07-16,17.7,0.2,1.2151,23.3567,59.3333,15.2
2021-07-17,15.5,0.0,1.6335,25.9394,56.7014,17.7
2021-07-18,19.9,0.0,1.0574,27.5044,54.4792,15.5
2021-07-18,19.9,0.0,1.0574,27.5044,54.4792,19.9
2021-07-19,24.0,0.0,1.3682,28.7612,44.9097,19.9
2021-07-19,24.0,0.0,1.3682,28.7612,44.9097,24.0
2021-07-20,32.5,0.0,1.5091,29.1483,42.5903,24.0
2021-07-21,26.4,0.0,1.5499,28.8624,46.2847,32.5
2021-07-22,30.2,0.0,2.4376,28.4265,50.5278,26.4
2021-07-23,24.9,0.0,1.491,27.5041,54.8958,30.2
2021-07-24,30.4,1.6,2.1106,27.8098,59.0486,24.9
2021-07-25,21.7,0.0,2.1991,25.5017,65.9861,30.4
2021-07-26,15.2,8.0,1.407,23.0198,72.2917,21.7
2021-07-27,22.8,0.8,1.9124,24.0131,71.6875,15.2
2021-07-28,25.1,0.0,1.6215,24.6877,66.3125,22.8
2021-07-29,18.6,0.0,0.816,26.3082,56.875,25.1
2021-07-30,27.4,0.0,1.0706,26.8692,60.1181,18.6
2021-07-31,20.1,0.4,1.3483,25.9699,65.1042,27.4
2021-08-01,10.3,10.0,1.1795,22.3185,72.3611,20.1
2021-08-03,16.1,0.0,1.2927,23.1826,60.5764,10.3
2021-08-04,23.6,13.6,1.5381,21.4976,78.5208,16.1
2021-08-05,10.6,0.0,1.7804,23.1182,66.4861,23.6
2021-08-06,14.5,0.0,1.0649,24.8738,56.8681,10.6
2021-08-07,17.9,0.0,1.2295,24.9581,62.5417,14.5
2021-08-08,13.9,0.0,1.0263,26.2894,56.375,17.9
2021-08-09,15.4,0.0,0.88,26.2238,51.0069,13.9
2021-08-10,22.1,0.0,0.9256,27.1253,53.4861,15.4
2021-08-11,26.0,0.0,0.7952,28.3078,54.125,22.1
2021-08-12,27.2,0.0,1.0234,29.5293,51.1042,26.0
2021-08-12,27.2,0.0,1.0234,29.5293,51.1042,27.2
2021-08-13,29.0,0.0,1.0857,30.3716,52.5972,27.2
2021-08-14,25.5,0.0,0.8359,30.5264,50.2708,29.0
2021-08-15,31.1,0.0,1.2159,30.5517,46.9653,25.5
2021-08-15,31.1,0.0,1.2159,30.5517,46.9653,31.1
2021-08-16,44.0,2.0,1.377,27.759,49.2708,31.1
2021-08-17,10.4,0.0,1.7165,26.7103,35.625,44.0
2021-08-18,12.0,0.0,2.2212,25.1815,46.3611,10.4
2021-08-19,13.9,0.0,1.626,25.3015,44.75,12.0
2021-08-20,19.3,0.0,1.0854,26.3122,46.0625,13.9
2021-08-21,18.4,0.0,1.0078,27.2751,47.5417,19.3
2021-08-22,19.9,0.0,1.2253,26.7712,53.0417,18.4
2021-08-23,16.6,0.2,2.4596,24.615,67.375,19.9
2021-08-24,11.5,0.0,1.331,24.4475,54.5139,16.6
2021-08-25,12.7,0.0,1.3803,23.8544,51.9931,11.5
2021-08-27,14.6,0.0,2.9586,21.4667,63.2778,12.7
2021-08-28,9.8,0.0,1.475,21.5933,52.4444,14.6
2021-08-29,10.1,0.0,1.3039,21.9329,47.9028,9.8
2021-08-30,14.0,0.0,1.5317,22.5978,50.8403,10.1
2021-08-31,15.6,1.6,1.466,21.8325,61.9097,14.0
2021-09-01,15.6,0.0,0.9819,23.1025,54.7917,15.6
2021-09-02,17.4,0.0,2.1033,23.9185,51.2778,15.6
2021-09-02,17.4,0.0,2.1033,23.9185,51.2778,17.4
2021-09-03,17.8,0.0,1.3874,23.6637,45.0694,17.4
2021-09-04,20.5,0.0,1.2389,23.7034,50.1806,17.8
2021-09-05,18.1,0.0,1.2959,24.1192,51.5486,20.5
2021-09-06,18.0,0.0,1.281,24.3875,46.4583,18.1
2021-09-07,25.0,0.0,1.256,24.147,44.7778,18.0
2021-09-08,28.9,0.0,1.878,24.2592,40.875,25.0
2021-09-09,26.5,0.0,1.3144,23.9734,40.7292,28.9
2021-09-11,29.2,0.0,0.7992,24.1606,51.5,26.5
2021-09-11,29.2,0.0,0.7992,24.1606,51.5,29.2
2021-09-12,27.0,0.0,0.8611,24.4233,49.125,29.2
2021-09-13,29.1,0.0,0.7802,24.7834,47.6056,27.0
2021-09-14,26.7,0.0,0.8912,24.0403,59.8611,29.1
2021-09-15,18.5,0.0,0.9458,23.5899,67.3333,26.7
2021-09-16,25.2,23.6,1.2256,21.9989,82.4236,18.5
2021-09-17,22.9,0.0,0.9512,22.1909,75.2708,25.2
2021-09-18,30.9,1.2,1.5694,22.5342,72.8403,22.9
2021-09-19,13.9,8.0,2.5974,19.1328,77.1319,30.9
2021-09-20,8.7,5.8,1.3424,18.2865,63.3542,13.9
2021-09-21,10.8,0.0,1.0989,18.7632,68.5903,8.7
2021-09-22,24.6,0.0,1.3219,19.5551,64.3472,10.8
2021-09-22,24.6,0.0,1.3219,19.5551,64.3472,24.6
2021-09-23,25.9,0.0,1.0292,19.8324,60.1458,24.6
2021-09-24,50.3,0.0,0.581,20.1836,65.1389,25.9
2021-09-25,51.5,0.0,1.0917,20.8249,69.0417,50.3
2021-09-26,45.6,20.8,1.3676,19.0885,90.6389,51.5
2021-09-28,44.5,0.0,0.7935,20.7665,76.1111,45.6
2021-09-29,24.2,0.0,0.8851,21.9204,62.4375,44.5
2021-09-30,23.2,0.0,1.7284,19.8464,66.1458,24.2
2021-10-01,21.1,0.0,1.4417,19.1029,58.4028,23.2
2021-10-02,28.1,0.0,1.5829,19.4802,60.7361,21.1
2021-10-02,28.1,0.0,1.5829,19.4802,60.7361,28.1
2021-10-03,25.6,2.8,2.1207,17.8031,86.1667,28.1
2021-10-04,25.0,33.4,2.4118,17.9288,93.2569,25.6
2021-10-05,17.9,4.4,1.7736,17.2169,91.0556,25.0
2021-10-07,21.0,0.0,0.8861,15.5936,63.7292,17.9
2021-10-08,19.8,0.0,1.0315,16.8638,61.2361,21.0
2021-10-10,33.3,0.0,1.2774,14.5306,54.0833,19.8
2021-10-11,40.2,0.0,0.6932,13.7953,64.5069,33.3
2021-10-12,41.9,0.0,1.1726,14.3346,66.9167,40.2
2021-10-13,46.7,0.0,1.2164,13.9476,67.9653,41.9
2021-10-14,28.6,0.0,1.1168,13.2469,63.0903,46.7
2021-10-15,44.5,0.0,0.6505,12.5882,67.7778,28.6
2021-10-16,59.8,0.0,0.6739,13.3097,69.9722,44.5
2021-10-17,46.3,0.0,0.5688,13.5726,67.3611,59.8
2021-10-18,54.6,0.0,0.5592,13.9406,69.9236,46.3
2021-10-21,36.0,3.0,0.957,14.8129,90.9444,54.6
2021-10-22,43.0,0.0,0.57,15.026,82.9931,36.0
2021-10-22,43.0,0.0,0.57,15.026,82.9931,43.0
2021-10-23,52.6,0.0,0.6933,14.4431,80.6389,43.0
2021-10-24,32.3,0.0,1.2901,13.6049,66.8125,52.6
2021-10-25,34.3,0.0,0.9319,12.0119,66.5625,32.3
2021-10-26,45.6,0.0,0.6246,11.4911,70.5764,34.3
2021-10-27,55.0,0.0,0.6359,12.6021,68.3542,45.6
2021-10-28,59.7,0.0,0.6782,12.3598,71.1181,55.0
2021-10-29,72.1,0.0,0.6564,12.2724,72.3889,59.7
2021-10-30,61.0,1.4,0.7687,12.2158,78.4097,72.1
2021-10-31,29.7,0.2,0.7384,11.8372,87.9028,61.0
2021-11-01,30.7,36.0,0.966,11.1236,96.1875,29.7
2021-11-02,25.7,0.0,1.1958,9.977,88.9236,30.7
2021-11-02,25.7,0.0,1.1958,9.977,88.9236,25.7
2021-11-03,21.3,30.8,1.8084,10.9602,93.8099,25.7
2021-11-04,11.2,6.6,1.321,10.9952,80.4514,21.3
2021-11-06,31.4,0.0,0.6508,9.4761,62.2708,11.2
2021-11-07,26.3,0.0,0.6428,9.0865,64.7778,31.4
2021-11-08,36.0,0.0,1.0526,8.8093,84.2708,26.3
2021-11-09,29.1,0.0,0.7985,10.1394,76.1111,36.0
2021-11-10,30.2,0.0,0.7188,11.9229,75.6389,29.1
2021-11-11,41.0,0.0,0.8106,12.792,82.4444,30.2
2021-11-13,53.7,13.8,1.0419,11.1291,92.0069,41.0
2021-11-14,14.4,38.4,1.3768,10.5633,99.0,53.7
2021-11-15,17.5,3.8,0.6512,11.0369,95.6458,14.4
2021-11-16,34.1,2.8,0.9034,11.2064,84.4375,17.5
2021-11-17,39.0,1.0,0.8825,10.7033,91.2431,34.1
2021-11-18,34.9,0.0,0.8612,11.3564,88.3125,39.0
2021-11-19,31.5,0.0,1.1111,10.5824,91.3472,34.9
2021-11-20,28.5,0.0,0.7796,8.1251,94.0764,31.5
2021-11-21,26.6,2.6,1.1152,7.2942,95.1319,28.5
2021-11-22,20.3,9.4,0.998,8.5785,97.0278,26.6
2021-11-23,20.9,4.0,0.9462,10.7367,74.9097,20.3
2021-11-24,37.7,0.0,0.9441,8.8606,76.1806,20.9
2021-11-25,35.4,10.8,1.134,6.8281,85.0625,37.7
2021-11-26,26.4,0.0,1.2194,7.6319,86.5417,35.4
2021-11-28,12.0,1.8,1.2462,5.8122,79.1667,26.4
2021-11-29,11.8,0.0,1.424,5.9595,46.4444,12.0
2021-11-30,14.7,0.0,1.472,6.6712,33.9931,11.8
2021-12-01,31.4,0.0,1.2894,6.246,62.0,14.7
2021-12-02,40.9,0.2,0.7099,6.8315,77.9236,31.4
2021-12-03,44.1,0.0,0.6693,6.6479,65.4792,40.9
2021-12-04,44.3,0.0,0.6669,4.376,66.0208,44.1
2021-12-05,52.5,0.0,0.7592,4.2907,76.8403,44.3
2021-12-06,62.5,0.0,0.7031,3.7097,81.125,52.5
2021-12-07,51.2,0.0,0.8709,4.373,66.1259,62.5
2021-12-08,36.8,19.8,1.1737,1.9401,90.8819,51.2
2021-12-09,30.2,0.4,0.8802,1.9733,96.4861,36.8
2021-12-10,25.9,6.0,1.0953,2.2533,93.5694,30.2
2021-12-11,40.5,0.0,0.7162,3.1903,82.3958,25.9
2021-12-12,57.1,0.0,0.5525,4.2648,77.3194,40.5
2021-12-12,57.1,0.0,0.5525,4.2648,77.3194,57.1
2021-12-13,72.1,0.0,0.5004,5.7817,71.1831,57.1
2021-12-14,71.3,0.0,0.6836,5.8482,79.4722,72.1
2021-12-15,80.8,0.0,0.7704,5.8205,82.208,71.3
2021-12-17,66.9,0.0,1.0008,2.9676,90.1597,80.8
2021-12-18,62.8,0.0,0.6114,1.9233,95.6458,66.9
2021-12-19,50.5,0.0,0.7936,2.4523,88.0972,62.8
2021-12-20,43.9,0.0,1.719,4.547,81.3125,50.5
2021-12-21,53.5,0.0,0.6433,5.3551,83.6042,43.9
2021-12-22,56.5,0.0,0.7394,4.3285,86.9861,53.5
2021-12-23,33.3,0.0,1.0056,2.4632,91.8958,56.5
2021-12-24,51.3,0.0,0.6874,4.6962,77.6528,33.3
2021-12-25,59.9,1.4,0.6229,5.2994,83.0139,51.3
2021-12-26,55.4,0.0,0.6869,5.0457,86.9236,59.9
2021-12-27,64.5,3.0,0.635,5.9824,94.3819,55.4
2021-12-28,61.9,0.0,0.7559,6.6317,95.25,64.5
2021-12-29,40.5,0.0,1.0853,5.2274,93.4861,61.9
2021-12-30,41.3,0.0,0.6436,4.9536,96.3472,40.5
2022-01-02,77.6,0.0,0.6794,5.9194,87.7847,41.3
2022-01-03,44.9,0.0,1.1416,5.0213,94.2361,77.6
2022-01-04,51.5,6.4,0.6152,6.7816,96.3403,44.9
2022-01-05,23.6,10.4,0.9312,7.1197,87.6111,51.5
2022-01-06,21.0,0.0,1.0828,5.6858,77.2917,23.6
2022-01-07,33.4,0.0,0.7615,3.6628,69.2986,21.0
2022-01-08,54.0,0.0,0.8687,1.6784,81.6181,33.4
2022-01-09,56.9,0.0,0.9706,2.4188,84.0694,54.0
