date,value,Rain,Wind,Temp,Humidity,value_dayb
2023-01-07,29.9,1.2,0.5386,8.0621,91.1806,42.5
2023-01-07,29.9,1.2,0.5386,8.0621,91.1806,29.9
2023-01-08,26.8,31.2,1.1271,7.5644,96.6944,29.9
2023-01-09,11.8,0.8,1.6482,8.1578,83.5139,26.8
2023-01-10,9.2,0.0,1.7122,10.156,32.4406,11.8
2023-01-11,44.1,0.0,0.5043,7.2265,52.8472,9.2
2023-01-12,56.6,0.0,0.5969,6.8017,65.0417,44.1
2023-01-13,62.4,0.0,0.6689,6.8593,71.2042,56.6
2023-01-14,50.2,0.0,1.249,6.5026,74.5417,62.4
2023-01-15,57.1,0.6,0.7129,6.898,88.3472,50.2
2023-01-16,45.2,0.2,1.1192,4.9177,94.8811,57.1
2023-01-17,30.9,4.2,1.0256,3.8272,95.0417,45.2
2023-01-18,31.8,0.0,0.9465,2.9783,92.9167,30.9
2023-01-19,20.3,4.6,1.1044,3.0822,88.5069,31.8
2023-01-20,32.3,0.0,0.7394,3.3256,80.0347,20.3
2023-01-20,32.3,0.0,0.7394,3.3256,80.0347,32.3
2023-01-21,28.9,0.0,0.9801,4.5928,39.7917,32.3
2023-01-23,45.6,0.0,0.7146,4.3612,62.0208,28.9
2023-01-24,33.4,0.0,0.8209,8.2805,66.4722,45.6
2023-01-25,39.6,0.0,0.8292,7.2272,77.7692,33.4
2023-01-27,42.9,0.0,1.288,4.765,61.2153,39.6
2023-01-28,44.4,0.0,0.6281,4.6364,58.5417,42.9
2023-01-29,41.2,0.0,0.7001,4.5256,60.5833,44.4
2023-01-30,54.2,0.0,1.1286,5.0177,64.1944,41.2
2023-01-31,69.2,0.0,1.1047,5.5744,69.0972,54.2
2023-02-01,48.1,0.0,1.2148,8.3781,60.3819,69.2
2023-02-02,27.2,0.0,1.4126,10.3135,51.9514,48.1
2023-02-03,39.4,0.0,1.2365,9.7849,55.5,27.2
2023-02-05,21.8,0.0,2.8727,7.1026,56.6042,39.4
2023-02-06,21.3,0.0,2.5294,5.1287,61.6319,21.8
2023-02-09,25.4,0.0,1.3349,2.5535,42.7847,21.3
2023-02-10,52.3,0.0,0.4874,3.0357,47.7917,25.4
2023-02-11,64.5,0.0,0.7307,4.434,48.5417,52.3
2023-02-13,68.1,0.0,0.5569,8.1283,53.7917,64.5
2023-02-14,75.6,0.0,0.7512,8.5975,58.8194,68.1
2023-02-16,63.8,0.0,0.9531,9.8554,64.0069,75.6
2023-02-17,29.8,0.0,1.0068,10.3125,69.1319,63.8
2023-02-18,25.7,0.0,1.2434,10.7788,68.0625,29.8
2023-02-19,26.0,0.0,1.1333,10.944,73.4514,25.7
2023-02-20,81.0,0.0,1.0643,9.9097,79.5486,26.0
2023-02-21,65.0,0.0,0.718,10.6288,76.0486,81.0
2023-02-22,74.5,0.0,0.8347,11.5072,75.6597,65.0
2023-02-23,73.2,0.0,1.0989,12.1552,74.3333,74.5
2023-02-24,68.5,2.0,0.7213,11.8233,78.3472,73.2
2023-02-25,44.7,0.0,1.1655,11.7936,77.8819,68.5
2023-02-26,20.8,3.4,2.226,5.5147,82.2153,44.7
2023-02-27,11.4,3.8,1.0931,4.2861,78.4444,20.8
2023-02-28,23.1,0.0,0.9041,6.1269,59.2917,11.4
2023-03-01,37.8,4.4,0.7819,5.9917,69.4236,23.1
2023-03-02,28.6,0.2,0.7473,7.8174,76.2986,37.8
2023-03-03,37.5,0.0,0.6285,10.363,64.4931,28.6
2023-03-04,50.9,0.0,0.6615,11.2431,61.5764,37.5
2023-03-05,51.9,0.0,0.8588,10.7991,63.7361,50.9
2023-03-06,28.6,0.0,0.8887,11.0414,61.3542,51.9
2023-03-06,28.6,0.0,0.8887,11.0414,61.3542,28.6
2023-03-07,30.3,0.0,0.6816,10.9651,62.3007,28.6
2023-03-08,30.7,0.0,0.6227,11.2233,63.7778,30.3
2023-03-09,24.3,1.0,0.8216,13.9047,64.7083,30.7
2023-03-10,31.8,0.0,1.7961,13.9892,62.6111,24.3
2023-03-11,7.1,0.0,1.7444,16.3642,36.5764,31.8
2023-03-12,21.7,0.0,2.187,12.9859,60.7569,7.1
2023-03-13,24.8,0.8,1.2972,12.2272,64.1597,21.7
2023-03-14,24.0,8.8,1.8751,11.9783,76.0625,24.8
2023-03-15,5.5,0.0,2.1824,12.7015,20.3611,24.0
2023-03-16,18.2,0.0,1.7256,11.0925,37.0139,5.5
2023-03-17,27.1,0.0,1.3068,10.9003,41.8125,18.2
2023-03-19,38.7,0.0,1.0301,12.4947,58.9514,27.1
2023-03-20,47.8,0.0,1.0119,12.4839,68.5833,38.7
2023-03-21,57.7,0.0,0.5303,14.1895,59.9583,47.8
2023-03-22,48.1,0.0,0.6781,16.1453,51.3472,57.7
2023-03-23,18.6,0.0,1.272,15.5549,56.2431,48.1
2023-03-24,15.2,0.0,1.1657,14.7497,67.0,18.6
2023-03-25,11.8,0.0,1.2144,16.6707,48.6736,15.2
2023-03-26,19.8,4.0,1.4677,12.062,67.875,11.8
2023-03-27,8.1,0.0,2.4541,12.8635,35.5347,19.8
2023-03-29,23.6,0.0,1.1956,13.0631,50.4236,8.1
2023-03-30,23.0,0.0,0.8147,14.1212,67.2708,23.6
2023-03-31,27.0,0.0,1.0461,13.5271,65.3264,23.0
2023-04-01,14.6,0.0,1.0722,14.9406,46.6181,27.0
2023-04-02,22.2,0.0,1.3994,15.2028,47.5972,14.6
2023-04-03,27.6,0.0,2.5941,13.7851,51.8958,22.2
2023-04-04,22.5,0.0,2.3348,10.2999,40.1458,27.6
2023-04-05,24.3,0.0,2.1352,9.584,38.0764,22.5
2023-04-05,24.3,0.0,2.1352,9.584,38.0764,24.3
2023-04-06,30.3,0.0,1.1174,10.5901,34.2014,24.3
2023-04-07,42.4,0.0,0.7751,11.3618,57.2986,30.3
2023-04-08,31.4,0.0,1.2711,13.0076,54.9236,42.4
2023-04-09,21.5,0.0,1.8908,13.3556,54.7986,31.4
2023-04-10,15.0,0.0,1.6501,13.8115,44.6042,21.5
2023-04-11,24.5,0.0,1.091,15.6554,51.2014,15.0
2023-04-13,18.8,5.6,1.7485,10.4622,77.3333,24.5
2023-04-14,10.1,0.0,1.3612,14.1293,39.1806,18.8
2023-04-15,19.5,0.0,1.2887,13.9878,47.3819,10.1
2023-04-16,17.0,0.0,1.6688,15.2113,50.8333,19.5
2023-04-17,12.2,0.0,1.3606,15.6771,42.4792,17.0
2023-04-17,12.2,0.0,1.3606,15.6771,42.4792,12.2
2023-04-18,22.1,0.0,1.1189,17.4277,41.5139,12.2
2023-04-19,24.9,0.4,1.4197,17.8056,46.1319,22.1
2023-04-20,15.3,28.6,3.0456,11.7891,90.2917,24.9
2023-04-21,14.3,1.0,1.2106,13.4632,80.9375,15.3
2023-04-22,21.7,0.0,0.703,16.1171,61.75,14.3
2023-04-23,20.3,2.4,1.0096,18.2022,51.1042,21.7
2023-04-24,10.5,1.4,1.2276,17.4572,57.3333,20.3
2023-04-25,10.0,0.2,2.139,15.1858,60.0625,10.5
2023-04-26,14.1,0.0,0.8443,16.1365,48.0903,10.0
2023-04-27,25.5,0.0,1.6098,17.1782,45.4444,14.1
2023-04-28,26.1,0.0,1.4907,18.0096,48.6806,25.5
2023-04-29,24.0,1.4,1.2271,18.0157,69.8333,26.1
2023-04-30,27.8,0.0,2.5652,18.7525,63.2517,24.0
2023-05-02,14.2,4.8,1.5096,15.8567,74.9444,27.8
2023-05-04,19.8,0.0,1.2589,20.0451,50.5139,14.2
2023-05-05,32.4,0.0,1.1017,21.2264,50.4722,19.8
2023-05-06,24.8,0.0,1.0258,22.3456,45.5833,32.4
2023-05-06,24.8,0.0,1.0258,22.3456,45.5833,24.8
2023-05-07,16.5,0.0,1.3753,21.6403,55.875,24.8
2023-05-08,18.6,2.8,2.1612,19.6369,68.1458,16.5
2023-05-09,22.4,13.6,2.9596,18.8673,67.6084,18.6
2023-05-10,13.5,17.4,2.1053,14.0952,89.4028,22.4
2023-05-11,16.4,6.2,1.3734,15.6526,73.0417,13.5
2023-05-12,13.1,2.6,1.5391,13.9656,83.6736,16.4
2023-05-13,14.2,0.0,1.6163,15.5895,70.4028,13.1
2023-05-14,12.1,10.6,1.6455,15.3003,74.0764,14.2
2023-05-15,15.1,0.0,1.2128,17.5842,66.2014,12.1
2023-05-16,19.8,0.0,1.1035,16.6449,68.9375,15.1
2023-05-17,13.6,0.4,1.1045,16.3625,71.0417,19.8
2023-05-18,15.6,0.0,1.3174,17.169,63.3194,13.6
2023-05-19,22.0,7.2,1.9038,15.3025,78.0694,15.6
2023-05-20,11.7,3.6,0.9565,14.8748,92.625,22.0
2023-05-21,13.5,0.4,1.0667,18.9096,71.7153,11.7
2023-05-22,21.6,0.0,0.9757,22.0757,56.9021,13.5
2023-05-23,27.3,0.0,0.886,23.4317,52.2222,21.6
2023-05-24,26.2,19.0,1.3708,20.8437,63.1111,27.3
2023-05-25,17.5,0.0,1.8674,20.446,67.9722,26.2
2023-05-26,25.2,0.0,0.9049,22.7513,59.4444,17.5
2023-05-27,24.3,0.8,2.5385,23.3489,57.6071,25.2
2023-05-28,21.9,2.2,1.3237,22.3276,64.5069,24.3
2023-05-29,18.2,27.2,1.0038,22.2869,58.1049,21.9
2023-05-30,28.4,0.0,1.9952,23.5322,52.0839,18.2
2023-05-30,28.4,0.0,1.9952,23.5322,52.0839,28.4
2023-05-31,22.6,1.2,1.5042,21.9781,55.2708,28.4
2023-06-01,26.7,0.0,0.9399,23.9436,49.0833,22.6
2023-06-03,13.7,0.0,1.6253,22.6483,57.4306,26.7
2023-06-04,15.8,8.8,1.7986,20.6551,67.9514,13.7
2023-06-05,14.7,0.6,1.7022,19.7356,72.0069,15.8
2023-06-06,25.5,0.0,1.299,22.3433,61.875,14.7
2023-06-07,18.1,33.0,1.4881,21.7617,65.5208,25.5
2023-06-09,23.6,0.0,1.1345,23.2447,59.0139,18.1
2023-06-10,20.0,0.0,1.2515,23.4206,62.3889,23.6
2023-06-11,21.7,1.4,1.5188,24.4271,60.7778,20.0
2023-06-12,14.9,0.2,1.3124,24.3106,58.8671,21.7
2023-06-16,26.0,0.0,1.4556,25.3186,47.1111,14.9
2023-06-17,23.8,0.0,1.4967,25.879,41.8542,26.0
2023-06-17,23.8,0.0,1.4967,25.879,41.8542,23.8
2023-06-18,24.1,0.0,1.1347,25.7237,46.1806,23.8
2023-06-19,25.8,0.6,1.2427,26.2997,53.4965,24.1
2023-06-20,18.3,0.0,1.3436,27.3479,39.5714,25.8
2023-06-21,27.8,0.0,1.394,27.7517,41.3846,18.3
2023-06-22,44.2,0.0,1.1994,29.4388,47.4861,27.8
2023-06-23,23.1,0.0,1.8644,29.054,35.7917,44.2
2023-06-24,18.2,0.0,1.2056,28.5231,28.0694,23.1
2023-06-25,17.8,0.0,2.2229,27.7148,40.7902,18.2
2023-06-26,27.1,0.0,1.1876,29.218,42.6923,17.8
2023-06-27,41.3,0.0,1.1662,29.7446,43.8951,27.1
2023-06-28,25.1,0.0,3.0442,25.9138,53.5278,41.3
2023-06-29,21.5,0.0,2.116,25.7405,45.3819,25.1
2023-06-30,25.9,19.6,1.4986,20.4067,81.3264,21.5
2023-07-01,20.4,0.4,0.8978,22.7971,72.6944,25.9
2023-07-02,18.6,0.0,1.1171,26.3727,57.0139,20.4
2023-07-03,16.8,0.0,1.2729,26.662,54.3125,18.6
2023-07-04,18.7,1.8,1.9822,25.69,58.9375,16.8
2023-07-05,17.2,16.4,1.1844,24.1096,64.8194,18.7
2023-07-06,16.5,20.0,2.102,22.9912,66.7083,17.2
2023-07-07,17.5,0.0,1.1654,25.171,52.8542,16.5
2023-07-08,21.1,0.0,1.2605,27.8135,48.4792,17.5
2023-07-09,22.6,0.0,0.9008,29.2154,49.5208,21.1
2023-07-10,32.6,0.0,0.8471,30.9979,48.9653,22.6
2023-07-11,37.6,0.0,1.2517,31.6493,45.4755,32.6
2023-07-12,35.4,7.6,1.7092,27.774,55.25,37.6
2023-07-12,35.4,7.6,1.7092,27.774,55.25,35.4
2023-07-13,20.1,0.2,1.2494,25.5901,65.8681,35.4
2023-07-14,20.6,9.0,1.879,25.0888,64.375,20.1
2023-07-16,26.3,0.0,0.934,29.9874,51.75,20.6
2023-07-17,28.7,0.0,1.4435,30.3413,51.4406,26.3
2023-07-18,34.4,0.0,1.281,30.2046,59.5278,28.7
2023-07-19,34.0,0.0,1.204,30.5378,60.0,34.4
2023-07-20,30.4,3.6,1.6198,28.2828,59.7917,34.0
2023-07-21,19.9,12.6,1.9949,25.2514,67.5887,30.4
2023-07-22,20.3,0.8,1.5343,25.4589,66.1111,19.9
2023-07-23,22.3,0.0,1.7458,27.1294,60.4583,20.3
2023-07-24,25.4,10.2,1.8001,24.2101,70.2292,22.3
2023-07-25,13.8,32.8,1.1126,23.8324,71.4266,25.4
2023-07-26,4.8,0.0,1.8743,25.476,26.2517,13.8
2023-07-28,23.4,0.0,1.2496,25.4959,50.4653,4.8
2023-07-29,18.7,0.0,1.3016,26.4301,60.5664,23.4
2023-07-30,14.6,15.6,0.9705,25.5166,68.1458,18.7
2023-07-31,18.5,0.0,1.9108,27.3788,60.5139,14.6
2023-08-01,20.2,0.0,1.3458,26.1003,62.6389,18.5
2023-08-02,24.8,0.0,2.0283,26.1645,59.8681,20.2
2023-08-03,19.9,0.0,1.2522,27.2177,54.6944,24.8
2023-08-04,19.4,0.0,1.8777,23.8067,57.5105,19.9
2023-08-05,12.8,0.2,1.8177,22.7533,60.875,19.4
2023-08-06,5.8,0.0,1.9678,24.9638,36.8741,12.8
2023-08-07,4.0,0.0,2.2195,23.8611,21.8333,5.8
2023-08-08,10.0,0.0,1.0451,24.0715,30.3681,4.0
2023-08-09,15.8,0.0,0.8662,25.0749,37.1736,10.0
2023-08-10,20.5,0.0,1.755,25.8501,51.3147,15.8
2023-08-11,22.8,0.0,1.6954,26.8174,53.3732,20.5
2023-08-12,21.4,0.0,1.2621,28.0062,49.9861,22.8
2023-08-13,19.9,0.0,1.5232,29.07,50.2361,21.4
2023-08-14,23.6,0.0,1.1475,29.586,50.3403,19.9
2023-08-15,22.4,0.0,1.1199,29.6523,46.8264,23.6
2023-08-16,23.0,0.0,1.3866,29.7015,48.951,22.4
2023-08-17,16.3,1.0,1.1635,28.3627,53.2168,23.0
2023-08-18,20.7,0.0,1.0203,28.9158,49.2867,16.3
2023-08-19,32.0,0.0,1.2078,30.1042,52.2014,20.7
2023-08-20,28.0,0.0,1.5715,31.0868,49.5625,32.0
2023-08-21,24.5,0.0,0.8326,31.6944,46.1667,28.0
2023-08-22,29.8,0.0,0.8585,32.1409,45.2448,24.5
2023-08-23,29.6,0.0,1.0008,32.6308,43.2587,29.8
2023-08-24,31.8,0.0,1.2242,32.6838,43.6944,29.6
2023-08-25,38.5,0.0,1.3356,31.801,41.3077,31.8
2023-08-27,16.2,29.4,2.454,22.8606,77.7917,38.5
2023-08-28,8.4,31.6,2.4028,19.2345,81.7222,16.2
2023-08-29,7.6,2.4,1.0338,20.016,64.0,8.4
2023-08-30,11.6,0.0,0.9293,21.909,55.3916,7.6
2023-08-31,11.9,0.0,1.1273,22.5164,59.5278,11.6
2023-09-01,14.6,0.0,1.091,23.2265,57.7292,11.9
2023-09-02,18.4,0.0,0.8164,24.2655,56.972,14.6
2023-09-03,20.4,0.0,0.8959,25.0015,59.1667,18.4
2023-09-04,25.4,0.0,1.8291,25.7469,60.625,20.4
2023-09-05,16.8,0.0,2.0836,23.561,49.7133,25.4
2023-09-06,21.1,0.0,0.6785,23.0844,45.8403,16.8
2023-09-06,21.1,0.0,0.6785,23.0844,45.8403,21.1
2023-09-07,24.9,0.0,1.1214,24.5024,53.6667,21.1
2023-09-08,29.2,0.0,0.7817,25.1212,52.0208,24.9
2023-09-09,38.0,0.0,0.8098,25.2197,53.9507,29.2
2023-09-10,44.8,0.0,0.652,25.6555,58.4965,38.0
2023-09-11,48.7,0.0,0.7223,26.0367,57.9236,44.8
2023-09-12,37.8,0.0,1.0156,25.641,54.75,48.7
2023-09-13,27.1,5.0,1.041,22.5613,69.3333,37.8
2023-09-14,25.0,0.0,0.9295,22.8514,72.3472,27.1
2023-09-15,16.8,41.6,0.9544,21.2706,78.3194,25.0
2023-09-16,28.8,9.2,1.1802,22.1512,74.8611,16.8
2023-09-17,20.9,0.0,0.7678,22.5749,77.5556,28.8
2023-09-19,21.2,0.0,0.6123,22.4128,76.0556,20.9
2023-09-20,34.1,0.6,1.1806,22.0106,73.2639,21.2
2023-09-21,27.2,4.4,2.1851,20.4453,81.2431,34.1
2023-09-22,20.8,0.8,3.0442,20.1965,79.0347,27.2
2023-09-23,12.3,12.0,1.4962,17.7533,72.5,20.8
2023-09-24,12.6,0.0,0.6576,18.1146,56.042,12.3
2023-09-25,18.7,0.0,0.9606,19.0961,59.1389,12.6
2023-09-26,25.2,0.0,0.7573,20.1989,62.2431,18.7
2023-09-26,25.2,0.0,0.7573,20.1989,62.2431,25.2
2023-09-27,30.9,0.0,0.7334,21.7288,61.8194,25.2
2023-09-28,39.1,0.0,0.7322,21.8594,60.1875,30.9
2023-09-29,57.9,0.0,0.553,21.6756,62.2222,39.1
2023-09-30,54.0,0.0,0.5295,22.0703,63.8264,57.9
2023-10-01,53.7,0.0,0.6871,22.0869,65.1181,54.0
2023-10-02,64.2,0.0,0.5254,22.2157,68.0486,53.7
2023-10-03,63.0,0.0,0.8085,22.1411,68.9514,64.2
2023-10-04,43.3,0.0,1.3028,21.6799,70.4167,63.0
2023-10-05,36.0,0.0,0.9608,21.6796,60.875,43.3
2023-10-06,50.4,0.0,0.8592,21.1085,68.0556,36.0
2023-10-08,42.8,0.0,0.9182,22.0962,64.6944,50.4
2023-10-09,45.1,0.0,1.064,22.805,55.6875,42.8
2023-10-10,44.3,0.0,0.7928,22.2221,64.375,45.1
2023-10-11,67.8,0.0,0.5347,21.4669,70.7708,44.3
2023-10-12,59.1,0.0,0.7249,21.4372,69.9514,67.8
2023-10-13,26.3,0.0,0.8712,21.801,65.5972,59.1
2023-10-14,30.5,0.0,0.9658,20.9518,69.5208,26.3
2023-10-15,21.5,0.0,1.594,19.3139,55.0347,30.5
2023-10-16,18.6,0.0,2.3473,15.7262,48.1389,21.5
2023-10-18,40.6,0.2,1.2224,13.3776,72.2292,18.6
2023-10-18,40.6,0.2,1.2224,13.3776,72.2292,40.6
2023-10-19,31.5,4.2,0.75,12.7638,96.0556,40.6
2023-10-20,24.5,24.8,2.191,15.8621,93.6181,31.5
2023-10-21,29.0,0.0,1.3456,17.5242,79.4514,24.5
2023-10-21,29.0,0.0,1.3456,17.5242,79.4514,29.0
2023-10-22,13.5,2.4,0.721,16.4273,78.3681,29.0
2023-10-23,26.1,0.6,0.7064,15.8379,80.3264,13.5
2023-10-24,17.2,23.4,0.8526,14.476,95.9931,26.1
2023-10-25,30.5,0.0,0.7369,14.2623,91.8681,17.2
2023-10-27,24.7,8.2,1.3336,16.1743,83.8264,30.5
2023-10-28,32.2,0.0,0.8606,14.936,78.7778,24.7
2023-10-29,21.4,0.6,2.0892,14.7922,83.8819,32.2
2023-10-30,27.7,18.4,1.4885,14.9042,98.2778,21.4
2023-10-31,12.1,42.0,1.8146,14.2327,80.5625,27.7
2023-11-01,40.7,0.0,1.2626,12.3562,81.4722,12.1
2023-11-02,17.3,32.0,2.2899,11.8781,98.4236,40.7
2023-11-03,17.0,41.2,1.3978,11.8507,81.6944,17.3
2023-11-04,26.2,19.8,1.1143,9.393,82.1458,17.0
2023-11-05,6.1,10.6,1.0266,10.7526,82.6667,26.2
2023-11-05,6.1,10.6,1.0266,10.7526,82.6667,6.1
2023-11-06,37.7,0.0,1.0022,11.4713,81.9583,6.1
2023-11-07,36.1,0.0,0.9885,12.1581,80.3056,37.7
2023-11-08,30.5,0.0,0.5351,10.2829,74.8056,36.1
2023-11-09,29.9,7.0,0.7591,8.8841,86.0417,30.5
2023-11-10,17.1,0.2,0.9991,9.386,85.6875,29.9
2023-11-10,17.1,0.2,0.9991,9.386,85.6875,17.1
2023-11-11,20.8,0.0,1.1294,9.4912,71.0625,17.1
2023-11-12,29.0,0.0,1.0049,9.299,72.3681,20.8
2023-11-13,43.8,0.0,0.7296,9.775,75.7569,29.0
2023-11-14,56.0,0.0,0.7228,11.5021,83.3056,43.8
2023-11-15,34.8,0.0,1.3822,12.3114,81.8194,56.0
2023-11-16,43.8,0.0,0.7269,11.4017,64.6319,34.8
2023-11-17,21.7,0.0,1.9439,12.1599,47.5903,43.8
2023-11-19,40.4,0.0,0.584,10.2362,62.9931,21.7
2023-11-20,64.1,0.0,0.9744,9.2817,76.9653,40.4
2023-11-21,63.5,0.0,0.9707,11.0394,75.1944,64.1
2023-11-22,37.5,0.0,0.7001,9.9659,71.5347,63.5
2023-11-23,45.7,0.0,0.6466,9.1076,70.4056,37.5
2023-11-24,42.3,0.0,1.075,9.6488,60.9722,45.7
2023-11-25,8.7,0.0,1.9576,8.9286,26.7778,42.3
2023-11-26,13.5,0.0,1.4683,8.0728,35.1944,8.7
2023-11-27,33.3,0.8,1.0201,5.8803,59.8403,13.5
2023-11-28,29.9,0.4,1.7276,6.5584,69.4167,33.3
2023-11-29,25.1,0.0,1.1393,7.4417,47.3611,29.9
2023-11-30,25.5,6.8,0.774,4.8603,87.8681,25.1
2023-12-01,25.8,6.0,0.8883,5.4678,98.9792,25.5
2023-12-02,12.7,3.4,1.7627,8.074,64.8611,25.8
2023-12-03,17.1,0.0,0.7442,5.5731,62.7847,12.7
2023-12-05,34.4,0.0,0.8285,3.5803,84.7014,17.1
2023-12-06,48.8,0.0,0.6328,4.0547,79.7361,34.4
2023-12-07,72.7,0.0,0.5108,4.4587,75.9931,48.8
2023-12-08,38.5,1.2,0.7522,4.5151,82.4375,72.7
2023-12-09,30.7,1.0,0.8835,3.8869,94.2986,38.5
2023-12-10,28.4,0.4,1.3283,5.4974,92.5,30.7
2023-12-11,49.2,0.0,0.9193,6.1809,94.7639,28.4
2023-12-12,60.4,0.6,0.5898,6.2912,92.875,49.2
2023-12-13,45.1,1.4,0.6006,7.8448,95.75,60.4
2023-12-14,44.2,0.0,0.7403,7.7282,91.5139,45.1
2023-12-14,44.2,0.0,0.7403,7.7282,91.5139,44.2
2023-12-15,67.8,0.0,0.571,7.3783,83.5556,44.2
2023-12-16,42.0,0.0,0.7918,6.3976,73.4653,67.8
2023-12-17,46.6,0.0,0.8376,4.185,84.6319,42.0
2023-12-18,57.0,0.0,0.6755,6.0994,80.4097,46.6
2023-12-19,70.6,0.0,0.4861,6.8669,76.0069,57.0
2023-12-21,77.2,0.0,0.7602,5.7808,81.0972,70.6
2023-12-22,21.3,0.0,1.7631,12.78,42.0972,77.2
2023-12-23,18.1,0.0,1.6047,13.3717,44.5278,21.3
2023-12-24,18.2,0.0,1.8703,12.1106,63.6528,18.1
2023-12-26,52.1,0.0,0.7406,10.4378,80.6389,18.2
2023-12-27,55.0,0.0,0.5432,9.8042,78.9583,52.1
2023-12-28,52.9,0.0,0.546,9.6228,76.9931,55.0
2023-12-29,38.8,0.0,0.7578,9.2009,74.1528,52.9
2023-12-30,40.9,0.0,0.7132,9.4251,73.75,38.8
2023-12-31,51.2,12.6,1.3905,7.9166,95.0278,40.9
2023-12-31,51.2,12.6,1.3905,7.9166,95.0278,51.2
2024-01-01,46.7,0.2,0.9824,6.1697,93.9861,51.2
